gen,nevals,time_gen,avg,std,min,max
0,20.0,0.1877544323603312,0.5127142857142857,0.14123021804768238,0.22571428571428573,0.7564285714285715
1,20.0,0.18978869120279948,0.5256785714285714,0.11907428332339268,0.3214285714285714,0.7564285714285715
2,20.0,0.20539298057556152,0.5002142857142857,0.12588950856742168,0.20178571428571423,0.7564285714285715
3,20.0,0.19382696946461994,0.5072321428571429,0.13451034948991084,0.17964285714285716,0.7564285714285715
4,20.0,0.2079865614573161,0.5075357142857142,0.13251693673039747,0.26785714285714285,0.7564285714285715
5,20.0,0.20499920845031738,0.5339285714285715,0.12046561453673942,0.2835714285714286,0.7564285714285715
6,20.0,0.1925889492034912,0.4662499999999999,0.14768621503798143,0.2514285714285714,0.7564285714285715
7,20.0,0.20452539920806884,0.4758035714285714,0.1369803666756365,0.25321428571428567,0.7564285714285715
8,20.0,0.20097928841908771,0.5313928571428572,0.12093734146749087,0.32035714285714284,0.7564285714285715
9,20.0,0.2024651606877645,0.5237321428571429,0.16764989009990494,0.09964285714285714,0.7564285714285715
10,20.0,0.2058804750442505,0.5180178571428573,0.1511305809134766,0.22464285714285712,0.7564285714285715
11,20.0,0.2010340929031372,0.529125,0.11725362114202857,0.3732142857142857,0.7564285714285715
12,20.0,0.20614425341288248,0.5239642857142857,0.13647918376822457,0.3235714285714286,0.7564285714285715
13,20.0,0.20253288745880127,0.5119642857142856,0.12477472046591384,0.3235714285714286,0.7564285714285715
14,20.0,0.18193989594777424,0.5343571428571428,0.14420496325914525,0.22249999999999998,0.7564285714285715
15,20.0,0.21052928765614828,0.5160892857142857,0.16099889382780092,0.11785714285714288,0.7564285714285715
16,20.0,0.20434776147206624,0.5007499999999999,0.1547299696904519,0.21285714285714288,0.7564285714285715
17,20.0,0.22326826254526774,0.5244821428571428,0.11820665032527758,0.36071428571428577,0.7564285714285715
18,20.0,0.2008108933766683,0.5188035714285714,0.13142353809267168,0.21714285714285714,0.7564285714285715
19,20.0,0.2007418950398763,0.5096428571428572,0.12211638184242815,0.26392857142857146,0.7564285714285715
20,20.0,0.18923364480336508,0.4656607142857142,0.13013254991918582,0.30714285714285716,0.7564285714285715
21,20.0,0.18624068101247152,0.52575,0.12056176438080296,0.3446428571428572,0.7564285714285715
22,20.0,0.20009517669677734,0.5117321428571431,0.14890280159882688,0.21607142857142853,0.7564285714285715
23,20.0,0.1926214377085368,0.4876964285714287,0.13225812901794176,0.23142857142857148,0.7564285714285715
24,20.0,0.1950911045074463,0.521,0.13069733496650549,0.2542857142857143,0.7564285714285715
25,20.0,0.17703300317128498,0.49276785714285715,0.12395383002166903,0.31571428571428567,0.7564285714285715
26,20.0,0.1912710984547933,0.5203571428571429,0.11144465314354797,0.34892857142857153,0.7564285714285715
27,20.0,0.19102377096811932,0.49866071428571423,0.12219291345855453,0.2253571428571428,0.7564285714285715
28,20.0,0.20034013589223226,0.48689285714285707,0.1533829033856786,0.195,0.7914285714285714
29,20.0,0.20520946979522706,0.48496428571428585,0.16006112910703965,0.22249999999999998,0.7914285714285714
30,20.0,0.19150795936584472,0.4971071428571429,0.13433998238553901,0.21035714285714288,0.7914285714285714
31,20.0,0.17479312419891357,0.49876785714285726,0.14122882155659766,0.21714285714285714,0.7914285714285714
32,20.0,0.2132664124170939,0.4981785714285715,0.14578722351707069,0.20857142857142857,0.7914285714285714
33,20.0,0.19457913239796956,0.49171428571428566,0.13982772746257066,0.195,0.7914285714285714
34,20.0,0.19190690517425538,0.5125000000000001,0.15285418054539457,0.17857142857142858,0.7914285714285714
35,20.0,0.21163109143575032,0.5264285714285715,0.1296414797250715,0.2921428571428571,0.7914285714285714
36,20.0,0.19232868353525798,0.4894642857142856,0.15958238308095263,0.07321428571428568,0.7914285714285714
37,20.0,0.20318878491719564,0.5111785714285714,0.12427319826142098,0.3464285714285715,0.7914285714285714
38,20.0,0.2079722325007121,0.4951964285714285,0.12682471608363205,0.22821428571428573,0.7914285714285714
39,20.0,0.18817822138468424,0.5318571428571428,0.11788190216120055,0.36071428571428577,0.7914285714285714
40,20.0,0.20569150447845458,0.49257142857142855,0.1282070531187257,0.30750000000000005,0.7914285714285714
41,20.0,0.19727110862731934,0.5280714285714285,0.13466220020208086,0.24607142857142855,0.7914285714285714
42,20.0,0.21278634071350097,0.5325357142857142,0.14231467989018173,0.33642857142857147,0.7914285714285714
43,20.0,0.19441890716552734,0.5081428571428572,0.14521094789221337,0.24321428571428566,0.7914285714285714
44,20.0,0.2001073678334554,0.5493571428571429,0.1280329796480228,0.3210714285714286,0.7914285714285714
45,20.0,0.19201294581095377,0.5267678571428571,0.14672498200506875,0.2646428571428572,0.7914285714285714
46,20.0,0.20966231028238932,0.5378928571428571,0.13594561581450015,0.22821428571428573,0.7914285714285714
47,20.0,0.20144835313161213,0.5305535714285715,0.1299976684936138,0.21285714285714288,0.7914285714285714
48,20.0,0.20216212272644044,0.5074464285714285,0.11875702315429343,0.3442857142857143,0.7914285714285714
49,20.0,0.1807456890741984,0.48121428571428576,0.1469035588821622,0.23249999999999998,0.7914285714285714
50,20.0,0.2029657284418742,0.509125,0.14518920076182368,0.1889285714285714,0.7914285714285714
51,20.0,0.18421173095703125,0.508357142857143,0.1374640676611862,0.2703571428571429,0.7914285714285714
52,20.0,0.19863046805063883,0.5293392857142856,0.11521786566708112,0.3464285714285715,0.7914285714285714
53,20.0,0.19356085459391276,0.5359107142857144,0.1470822723314529,0.26,0.7914285714285714
54,20.0,0.22350422541300455,0.5353571428571428,0.1312648436698626,0.20750000000000002,0.7914285714285714
55,20.0,0.19492642084757486,0.5025714285714287,0.12895451856039344,0.3139285714285714,0.7914285714285714
56,20.0,0.22450360457102458,0.5251428571428571,0.13609858184269166,0.29714285714285715,0.7914285714285714
57,20.0,0.1936949888865153,0.5263035714285715,0.121967672772463,0.305,0.7914285714285714
58,20.0,0.21309155623118084,0.5303928571428571,0.12534380779703969,0.23142857142857148,0.7914285714285714
59,20.0,0.19494927724202474,0.5305714285714285,0.13365550257040276,0.23571428571428577,0.7914285714285714
60,20.0,0.19960130055745443,0.5310714285714284,0.1288975526595934,0.3335714285714286,0.7914285714285714
61,20.0,0.1895213842391968,0.5395000000000001,0.13446062886319446,0.23785714285714282,0.7914285714285714
62,20.0,0.1866222858428955,0.5138571428571428,0.1337010257466796,0.195,0.7914285714285714
63,20.0,0.1813602606455485,0.5151607142857142,0.12095271650567438,0.23928571428571432,0.7914285714285714
64,20.0,0.20339130560557048,0.47812499999999986,0.14780273649637318,0.21464285714285714,0.7914285714285714
65,20.0,0.2148631970087687,0.5449464285714286,0.11349150798717973,0.295,0.7914285714285714
66,20.0,0.17901759147644042,0.5229464285714286,0.1579125579446823,0.195,0.7914285714285714
67,20.0,0.20076531569163006,0.5004107142857143,0.13653512457366762,0.31321428571428567,0.7914285714285714
68,20.0,0.20343734423319498,0.4916785714285713,0.14290039970095914,0.28750000000000003,0.7914285714285714
69,20.0,0.22715839544932048,0.5001607142857142,0.12116386457637289,0.33214285714285713,0.7914285714285714
70,20.0,0.2188000996907552,0.46341071428571434,0.14201503922048506,0.23892857142857135,0.7914285714285714
71,20.0,0.189048433303833,0.544517857142857,0.12481124907398437,0.3403571428571428,0.7914285714285714
72,20.0,0.19664472738901775,0.4986071428571428,0.15160328953541605,0.1482142857142857,0.7914285714285714
73,20.0,0.1888067642847697,0.4983214285714285,0.13507221707860803,0.2917857142857143,0.7914285714285714
74,20.0,0.21048551400502521,0.51725,0.1226865042143044,0.27642857142857147,0.7914285714285714
75,20.0,0.1912324110666911,0.49942857142857144,0.13959212633488277,0.24178571428571427,0.7914285714285714
76,20.0,0.19589789708455405,0.4854642857142856,0.13751990115719875,0.2178571428571428,0.7914285714285714
77,20.0,0.19932156403859455,0.5151428571428572,0.13258369516833435,0.2192857142857143,0.7914285714285714
78,20.0,0.1897371768951416,0.5269464285714285,0.12088130220153478,0.3414285714285714,0.7914285714285714
79,20.0,0.1919306755065918,0.5133750000000001,0.12635659144473077,0.3464285714285715,0.7914285714285714
80,20.0,0.19341423511505126,0.4946428571428571,0.1487081702461542,0.24607142857142855,0.7914285714285714
81,20.0,0.18468722502390544,0.5171249999999998,0.12983017139945646,0.24178571428571427,0.7914285714285714
82,20.0,0.1886470635732015,0.5021607142857143,0.13130411785163448,0.33785714285714286,0.7914285714285714
83,20.0,0.18336566289265951,0.4906428571428572,0.12357409163108982,0.3128571428571429,0.7914285714285714
84,20.0,0.18933922449747723,0.5336964285714286,0.12921097262395548,0.2817857142857143,0.7946428571428572
85,20.0,0.1914571762084961,0.49103571428571424,0.1542307235003084,0.2382142857142857,0.7946428571428572
86,20.0,0.20192238489786785,0.5242857142857144,0.13438095027167493,0.32035714285714284,0.7946428571428572
87,20.0,0.20378064314524333,0.5004464285714285,0.1237752177459657,0.3457142857142857,0.7946428571428572
88,20.0,0.1890992005666097,0.5134821428571429,0.15946857996937508,0.09499999999999997,0.7946428571428572
89,20.0,0.21336201032002766,0.5071071428571429,0.1442196144561396,0.2632142857142857,0.7946428571428572
90,20.0,0.18175447781880696,0.49019642857142853,0.1482159412558141,0.1746428571428571,0.7946428571428572
